Review,Answer
"Yes  ,  explores  interesting  topics  .  ",Satisfied
Do  n't  do  the  readings-  just  go  to  lecture,Neither Satisfied Nor Dissatisfied
Do  n't  do  the  readings-  just  go  to  lecture,Neither Satisfied Nor Dissatisfied
Do  n't  do  the  readings-  just  go  to  lecture,Neither Satisfied Nor Dissatisfied
I  would  strongly  recommend  this  course  .  It  has  been  one  of  my  favorite  classes  I  have  taken  at  Princeton  .,Satisfied
I  would  strongly  recommend  this  course  .  It  has  been  one  of  my  favorite  classes  I  have  taken  at  Princeton  .,Satisfied
I  would  strongly  recommend  this  course  .  It  has  been  one  of  my  favorite  classes  I  have  taken  at  Princeton  .,Satisfied
Read  everything  and  go  to  all  lectures,Neither Satisfied Nor Dissatisfied
Read  everything  and  go  to  all  lectures,Neither Satisfied Nor Dissatisfied
Read  everything  and  go  to  all  lectures,Satisfied
take  this  class  !,Satisfied
take  this  class  !,Satisfied
take  this  class  !,Satisfied
"Yes  ,  take  it  .  ",Satisfied
"Yes  ,  take  it  .  ",Neither Satisfied Nor Dissatisfied
"Yes  ,  take  it  .  ",Satisfied
I  would  strongly  recommend  this  course  to  anyone  who  is  interested  in  history  because  it  will  not  disappoint  .,Satisfied
I  would  strongly  recommend  this  course  to  anyone  who  is  interested  in  history  because  it  will  not  disappoint  .,Satisfied
I  would  strongly  recommend  this  course  to  anyone  who  is  interested  in  history  because  it  will  not  disappoint  .,Satisfied
Do  n't  listen  to  the  hype  .,Dissatisfied
Do  n't  listen  to  the  hype  .,Dissatisfied
Do  n't  listen  to  the  hype  .,Dissatisfied
read  head  the  assigned  readings  -  they  are  a  lot  !,Neither Satisfied Nor Dissatisfied
read  head  the  assigned  readings  -  they  are  a  lot  !,Neither Satisfied Nor Dissatisfied
read  head  the  assigned  readings  -  they  are  a  lot  !,Neither Satisfied Nor Dissatisfied
Do  n't  miss  the  lectures,Neither Satisfied Nor Dissatisfied
Do  n't  miss  the  lectures,Neither Satisfied Nor Dissatisfied
Do  n't  miss  the  lectures,Neither Satisfied Nor Dissatisfied
take  this  class  !,Satisfied
take  this  class  !,Satisfied
take  this  class  !,Satisfied
"I  would  take  this  class  if  you  have  any  interest  in  US  history  ,  the  lectures  are  awesome  ,  and  you  will  learn  quite  a  bit  .  ",Satisfied
"I  would  take  this  class  if  you  have  any  interest  in  US  history  ,  the  lectures  are  awesome  ,  and  you  will  learn  quite  a  bit  .  ",Satisfied
"I  would  take  this  class  if  you  have  any  interest  in  US  history  ,  the  lectures  are  awesome  ,  and  you  will  learn  quite  a  bit  .  ",Satisfied
Yes  .  Take  this  course  .,Satisfied
Yes  .  Take  this  course  .,Satisfied
Yes  .  Take  this  course  .,Satisfied
Read  the  book  !,Neither Satisfied Nor Dissatisfied
Read  the  book  !,Neither Satisfied Nor Dissatisfied
Read  the  book  !,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  !,Dissatisfied
Do  n't  take  it  !,Dissatisfied
Do  n't  take  it  !,Dissatisfied
"I  would  take  this  course  -  Professor  Leonard  is  a  good  lecturer  ,  and  the  material  is  interesting  .  ",Satisfied
"I  would  take  this  course  -  Professor  Leonard  is  a  good  lecturer  ,  and  the  material  is  interesting  .  ",Satisfied
"I  would  take  this  course  -  Professor  Leonard  is  a  good  lecturer  ,  and  the  material  is  interesting  .  ",Satisfied
yes  i  would  highly  recommend  it  -  China  is  a  really  important  State  for  many  countries  to  better  understand  and  collaborate  with  .  This  course  really  provides  an  understanding  of  their  perspective  .,Satisfied
yes  i  would  highly  recommend  it  -  China  is  a  really  important  State  for  many  countries  to  better  understand  and  collaborate  with  .  This  course  really  provides  an  understanding  of  their  perspective  .,Satisfied
yes  i  would  highly  recommend  it  -  China  is  a  really  important  State  for  many  countries  to  better  understand  and  collaborate  with  .  This  course  really  provides  an  understanding  of  their  perspective  .,Satisfied
Read  the  book  .  Lectures  are  interesting  but  not  very  helpful  .  It  's  an  easy  class  if  you  do  the  readings  .,Neither Satisfied Nor Dissatisfied
Read  the  book  .  Lectures  are  interesting  but  not  very  helpful  .  It  's  an  easy  class  if  you  do  the  readings  .,Neither Satisfied Nor Dissatisfied
Read  the  book  .  Lectures  are  interesting  but  not  very  helpful  .  It  's  an  easy  class  if  you  do  the  readings  .,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  're  in  the  ___  program  ...,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  're  in  the  ___  program  ...,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  're  in  the  ___  program  ...,Dissatisfied
You  'll  probably  have  a  great  time  with  this  class  .,Satisfied
You  'll  probably  have  a  great  time  with  this  class  .,Satisfied
You  'll  probably  have  a  great  time  with  this  class  .,Satisfied
I  would  take  this  course  if  you  need  distribution  requirement  or  even  if  you  're  just  generally  interested  .  You  would  n't  normally  learn  about  these  things  elsewhere  .,Satisfied
I  would  take  this  course  if  you  need  distribution  requirement  or  even  if  you  're  just  generally  interested  .  You  would  n't  normally  learn  about  these  things  elsewhere  .,Satisfied
I  would  take  this  course  if  you  need  distribution  requirement  or  even  if  you  're  just  generally  interested  .  You  would  n't  normally  learn  about  these  things  elsewhere  .,Satisfied
READ  the  readings  .  Do  n't  save  it  till  the  end  .,Neither Satisfied Nor Dissatisfied
READ  the  readings  .  Do  n't  save  it  till  the  end  .,Neither Satisfied Nor Dissatisfied
READ  the  readings  .  Do  n't  save  it  till  the  end  .,Neither Satisfied Nor Dissatisfied
Take  this  class  !  !  !  !  !  !,Satisfied
Take  this  class  !  !  !  !  !  !,Satisfied
Take  this  class  !  !  !  !  !  !,Satisfied
Do  n't  take  it  unless  you  know  you  'll  really  love  it  .  Its  a  lot  of  work  and  hard  to  do  well  in  .,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  know  you  'll  really  love  it  .  Its  a  lot  of  work  and  hard  to  do  well  in  .,Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  know  you  'll  really  love  it  .  Its  a  lot  of  work  and  hard  to  do  well  in  .,Neither Satisfied Nor Dissatisfied
You  've  got  to  be  willing  to  put  the  work  in  .  Take  notes  on  the  readings  !,Neither Satisfied Nor Dissatisfied
You  've  got  to  be  willing  to  put  the  work  in  .  Take  notes  on  the  readings  !,Neither Satisfied Nor Dissatisfied
You  've  got  to  be  willing  to  put  the  work  in  .  Take  notes  on  the  readings  !,Neither Satisfied Nor Dissatisfied
"Read  the  text  book  chapter  ,  the  professor  wrote  it  so  all  the  information  you  need  is  there  .  Try  to  get  a  preceptor  who  works  in  the  field  ...  adds  a  very  interesting  element  to  the  course  !  ",Satisfied
"Read  the  text  book  chapter  ,  the  professor  wrote  it  so  all  the  information  you  need  is  there  .  Try  to  get  a  preceptor  who  works  in  the  field  ...  adds  a  very  interesting  element  to  the  course  !  ",Satisfied
"Read  the  text  book  chapter  ,  the  professor  wrote  it  so  all  the  information  you  need  is  there  .  Try  to  get  a  preceptor  who  works  in  the  field  ...  adds  a  very  interesting  element  to  the  course  !  ",Neither Satisfied Nor Dissatisfied
Do  n't  take  it  unless  you  need  it  for  something  .  I,Dissatisfied
Do  n't  take  it  unless  you  need  it  for  something  .  I,Dissatisfied
Do  n't  take  it  unless  you  need  it  for  something  .  I,Dissatisfied
You  absolutely  have  to  take  this  class  if  it  is  offered  .  You  simply  can  not  pass  it  up,Satisfied
You  absolutely  have  to  take  this  class  if  it  is  offered  .  You  simply  can  not  pass  it  up,Satisfied
You  absolutely  have  to  take  this  class  if  it  is  offered  .  You  simply  can  not  pass  it  up,Satisfied
Do  n't  take  it  unless  you  want  to  listen  to  a  professor  who  is  obsessed  with  their  own  political  opinions  and  wants  to  press  them  on  you  .,Dissatisfied
Do  n't  take  it  unless  you  want  to  listen  to  a  professor  who  is  obsessed  with  their  own  political  opinions  and  wants  to  press  them  on  you  .,Dissatisfied
Do  n't  take  it  unless  you  want  to  listen  to  a  professor  who  is  obsessed  with  their  own  political  opinions  and  wants  to  press  them  on  you  .,Dissatisfied
"you  absolutely  MUST  take  this  course  !  I  learned  more  about  Pakistan  and  Afghanistan  than  I  would  have  ever  learned  through  reading  on  my  own  .  The  papers  can  be  a  bit  rough  ,  but  the  grading  is  fair  .  ",Satisfied
"you  absolutely  MUST  take  this  course  !  I  learned  more  about  Pakistan  and  Afghanistan  than  I  would  have  ever  learned  through  reading  on  my  own  .  The  papers  can  be  a  bit  rough  ,  but  the  grading  is  fair  .  ",Satisfied
"you  absolutely  MUST  take  this  course  !  I  learned  more  about  Pakistan  and  Afghanistan  than  I  would  have  ever  learned  through  reading  on  my  own  .  The  papers  can  be  a  bit  rough  ,  but  the  grading  is  fair  .  ",Satisfied
I  would  tell  everyone  to  take  this  course  .  They  will  be  so  excited  to  go  to  lectures  every  week  and  there  is  a  fun  field  trip  to  Atlantic  City  .,Satisfied
I  would  tell  everyone  to  take  this  course  .  They  will  be  so  excited  to  go  to  lectures  every  week  and  there  is  a  fun  field  trip  to  Atlantic  City  .,Satisfied
I  would  tell  everyone  to  take  this  course  .  They  will  be  so  excited  to  go  to  lectures  every  week  and  there  is  a  fun  field  trip  to  Atlantic  City  .,Satisfied
Do  n't  take  this  course  unless  you  love  East  Asia  and  do  n't  mind  a  hard  clases,Dissatisfied
Do  n't  take  this  course  unless  you  love  East  Asia  and  do  n't  mind  a  hard  clases,Neither Satisfied Nor Dissatisfied
Do  n't  take  this  course  unless  you  love  East  Asia  and  do  n't  mind  a  hard  clases,Satisfied
"TAKE  THIS  CLASS  !  !  !  And  go  to  lecture  ,  that  's  the  best  part  .  ",Satisfied
"TAKE  THIS  CLASS  !  !  !  And  go  to  lecture  ,  that  's  the  best  part  .  ",Satisfied
"TAKE  THIS  CLASS  !  !  !  And  go  to  lecture  ,  that  's  the  best  part  .  ",Satisfied
"You  can  do  no  work  until  a  few  days  before  the  midterm  and  pass  or  do  all  the  work  and  get  an  A  .  Its  an  interesting  ,  easy  course  .  ",Satisfied
"You  can  do  no  work  until  a  few  days  before  the  midterm  and  pass  or  do  all  the  work  and  get  an  A  .  Its  an  interesting  ,  easy  course  .  ",Satisfied
"You  can  do  no  work  until  a  few  days  before  the  midterm  and  pass  or  do  all  the  work  and  get  an  A  .  Its  an  interesting  ,  easy  course  .  ",Satisfied
"If  it  's  offered  again  ,  definitely  take  it  .  Just  be  prepared  to  read  a  lot  .  ",Satisfied
"If  it  's  offered  again  ,  definitely  take  it  .  Just  be  prepared  to  read  a  lot  .  ",Satisfied
"If  it  's  offered  again  ,  definitely  take  it  .  Just  be  prepared  to  read  a  lot  .  ",Satisfied
"Reading  heavy  ,  but  pay  attention  and  you  'll  be  good  .  Do  the  big  readings  for  sure  .  One  of  the  best  classes  I  've  taken  --  ___  is  great  .  ",Satisfied
"Reading  heavy  ,  but  pay  attention  and  you  'll  be  good  .  Do  the  big  readings  for  sure  .  One  of  the  best  classes  I  've  taken  --  ___  is  great  .  ",Satisfied
"Reading  heavy  ,  but  pay  attention  and  you  'll  be  good  .  Do  the  big  readings  for  sure  .  One  of  the  best  classes  I  've  taken  --  ___  is  great  .  ",Satisfied
Do  n't  worry  about  the  details  of  the  readings  too  much  .  Think  throughout  the  course  how  events/people  fit  into  the  larger  themes  of  the  course  .,Dissatisfied
Do  n't  worry  about  the  details  of  the  readings  too  much  .  Think  throughout  the  course  how  events/people  fit  into  the  larger  themes  of  the  course  .,Neither Satisfied Nor Dissatisfied
Do  n't  worry  about  the  details  of  the  readings  too  much  .  Think  throughout  the  course  how  events/people  fit  into  the  larger  themes  of  the  course  .,Neither Satisfied Nor Dissatisfied
"Take  this  class  !  Interesting  topic  ,  great  professor  .  ",Satisfied
"Take  this  class  !  Interesting  topic  ,  great  professor  .  ",Satisfied
"Take  this  class  !  Interesting  topic  ,  great  professor  .  ",Satisfied
"If  offered  ,  take  it  .  ",Satisfied
"If  offered  ,  take  it  .  ",Satisfied
"If  offered  ,  take  it  .  ",Satisfied
"Do  not  be  afraid  to  share  your  views  in  class  ,  and  have  a  strong  voice  in  your  essays  .  Really  put  a  lot  of  thought  into  the  issues  discussed  in  class  .  ",Neither Satisfied Nor Dissatisfied
"Do  not  be  afraid  to  share  your  views  in  class  ,  and  have  a  strong  voice  in  your  essays  .  Really  put  a  lot  of  thought  into  the  issues  discussed  in  class  .  ",Neither Satisfied Nor Dissatisfied
"Do  not  be  afraid  to  share  your  views  in  class  ,  and  have  a  strong  voice  in  your  essays  .  Really  put  a  lot  of  thought  into  the  issues  discussed  in  class  .  ",Neither Satisfied Nor Dissatisfied
Take  this  class  !  It  's  fascinating  and  stuff  everyone  needs  to  know,Satisfied
Take  this  class  !  It  's  fascinating  and  stuff  everyone  needs  to  know,Satisfied
Take  this  class  !  It  's  fascinating  and  stuff  everyone  needs  to  know,Satisfied
If  religion  is  interesting  to  you  this  course  would  be  fun  .  If  you  are  an  atheist  the  course  will  seem  painfully  irrelevant  .,Satisfied
If  religion  is  interesting  to  you  this  course  would  be  fun  .  If  you  are  an  atheist  the  course  will  seem  painfully  irrelevant  .,Neither Satisfied Nor Dissatisfied
If  religion  is  interesting  to  you  this  course  would  be  fun  .  If  you  are  an  atheist  the  course  will  seem  painfully  irrelevant  .,Neither Satisfied Nor Dissatisfied
Realize  that  this  is  a  survey  course  that  will  contain  a  lot  of  material  .  Also  note  that  the  course  is  very  biased  towards  a  liberal  interpretation  of  political  events  .,Neither Satisfied Nor Dissatisfied
Realize  that  this  is  a  survey  course  that  will  contain  a  lot  of  material  .  Also  note  that  the  course  is  very  biased  towards  a  liberal  interpretation  of  political  events  .,Dissatisfied
Realize  that  this  is  a  survey  course  that  will  contain  a  lot  of  material  .  Also  note  that  the  course  is  very  biased  towards  a  liberal  interpretation  of  political  events  .,Neither Satisfied Nor Dissatisfied
Do  not  get  bogged  down  with  the  readings  .,Neither Satisfied Nor Dissatisfied
Do  not  get  bogged  down  with  the  readings  .,Neither Satisfied Nor Dissatisfied
Do  not  get  bogged  down  with  the  readings  .,Dissatisfied
YOU  HAVE  TO  TAKE  THIS  COURSE  !  The  workload  is  completely  manageable  and  you  'll  be  reading  about  phenomena  that  have  escaped  your  notice  until  now  .,Satisfied
YOU  HAVE  TO  TAKE  THIS  COURSE  !  The  workload  is  completely  manageable  and  you  'll  be  reading  about  phenomena  that  have  escaped  your  notice  until  now  .,Satisfied
YOU  HAVE  TO  TAKE  THIS  COURSE  !  The  workload  is  completely  manageable  and  you  'll  be  reading  about  phenomena  that  have  escaped  your  notice  until  now  .,Satisfied
"Take  this  class  !  It  's  fun  ,  not  too  much  work  .  ",Satisfied
"Take  this  class  !  It  's  fun  ,  not  too  much  work  .  ",Satisfied
"Take  this  class  !  It  's  fun  ,  not  too  much  work  .  ",Satisfied
Do  not  graduate  without  taking  this  course  .,Satisfied
Do  not  graduate  without  taking  this  course  .,Satisfied
Do  not  graduate  without  taking  this  course  .,Satisfied
Really  depends  on  the  student  .  At  least  give  it  a  try  if  you  're  interested  .,Neither Satisfied Nor Dissatisfied
Really  depends  on  the  student  .  At  least  give  it  a  try  if  you  're  interested  .,Satisfied
Really  depends  on  the  student  .  At  least  give  it  a  try  if  you  're  interested  .,Dissatisfied
"If  you  're  an  Econ  student  ,  definitely  take  at  least  one  Leonard  class  for  your  electives  .  ",Satisfied
"If  you  're  an  Econ  student  ,  definitely  take  at  least  one  Leonard  class  for  your  electives  .  ",Satisfied
"If  you  're  an  Econ  student  ,  definitely  take  at  least  one  Leonard  class  for  your  electives  .  ",Satisfied
Take  this  class  !  It  is  a  lot  of  work  but  worth  the  effort  .  The  topics  are  genuinely  interesting  and  relevant  to  our  world  .,Satisfied
Take  this  class  !  It  is  a  lot  of  work  but  worth  the  effort  .  The  topics  are  genuinely  interesting  and  relevant  to  our  world  .,Satisfied
Take  this  class  !  It  is  a  lot  of  work  but  worth  the  effort  .  The  topics  are  genuinely  interesting  and  relevant  to  our  world  .,Satisfied
You  might  be  better  off  reading  up  on  abnormal  psychology  on  your  own  .,Dissatisfied
You  might  be  better  off  reading  up  on  abnormal  psychology  on  your  own  .,Neither Satisfied Nor Dissatisfied
You  might  be  better  off  reading  up  on  abnormal  psychology  on  your  own  .,Dissatisfied
"Take  this  class  !  It  is  fun  ,  interesting  ,  and  has  a  totally  reasonable  workload  .  ",Satisfied
"Take  this  class  !  It  is  fun  ,  interesting  ,  and  has  a  totally  reasonable  workload  .  ",Satisfied
"Take  this  class  !  It  is  fun  ,  interesting  ,  and  has  a  totally  reasonable  workload  .  ",Satisfied
"If  you  're  at  all  interested  in  Japanese  history  ,  take  this  course  .  ",Satisfied
"If  you  're  at  all  interested  in  Japanese  history  ,  take  this  course  .  ",Satisfied
"If  you  're  at  all  interested  in  Japanese  history  ,  take  this  course  .  ",Satisfied
"Really  fun  course  .  Go  to  lectures  ,  those  are  the  best  part  .  ",Satisfied
"Really  fun  course  .  Go  to  lectures  ,  those  are  the  best  part  .  ",Satisfied
"Really  fun  course  .  Go  to  lectures  ,  those  are  the  best  part  .  ",Satisfied
Do  not  take  it  if  you  ca  n't  sit  through  3  hours  of  lectures  .,Dissatisfied
Do  not  take  it  if  you  ca  n't  sit  through  3  hours  of  lectures  .,Neither Satisfied Nor Dissatisfied
Do  not  take  it  if  you  ca  n't  sit  through  3  hours  of  lectures  .,Dissatisfied
You  MUST  take  this  course  .  This  is  THE  BEST  course  at  Princeton  with  THE  BEST  professor  .,Satisfied
You  MUST  take  this  course  .  This  is  THE  BEST  course  at  Princeton  with  THE  BEST  professor  .,Satisfied
You  MUST  take  this  course  .  This  is  THE  BEST  course  at  Princeton  with  THE  BEST  professor  .,Satisfied
"really  interesting  ,  fun  course  ",Satisfied
"really  interesting  ,  fun  course  ",Satisfied
"really  interesting  ,  fun  course  ",Satisfied
TAKE  THIS  CLASS  !  SO  SO  GOOD  AND  VERY  INTERESTING,Satisfied
TAKE  THIS  CLASS  !  SO  SO  GOOD  AND  VERY  INTERESTING,Satisfied
TAKE  THIS  CLASS  !  SO  SO  GOOD  AND  VERY  INTERESTING,Satisfied
"If  you  're  considering  it  at  all  ,  take  it  .  ",Satisfied
"If  you  're  considering  it  at  all  ,  take  it  .  ",Satisfied
"If  you  're  considering  it  at  all  ,  take  it  .  ",Satisfied
Do  not  take  it  unless  you  like  doing  work  completely  alone  and  with  no  collaborations  with  others  .,Neither Satisfied Nor Dissatisfied
Do  not  take  it  unless  you  like  doing  work  completely  alone  and  with  no  collaborations  with  others  .,Dissatisfied
Do  not  take  it  unless  you  like  doing  work  completely  alone  and  with  no  collaborations  with  others  .,Dissatisfied
"Really  interesting  and  ,  in  my  opinion  ,  fun  .  Definitely  recommend  it  to  pretty  much  anybody  .  ",Satisfied
"Really  interesting  and  ,  in  my  opinion  ,  fun  .  Definitely  recommend  it  to  pretty  much  anybody  .  ",Satisfied
"Really  interesting  and  ,  in  my  opinion  ,  fun  .  Definitely  recommend  it  to  pretty  much  anybody  .  ",Satisfied
"Take  this  class  !  You  get  to  listen  to  great  music  ,  go  on  a  field  trip  ,  meet  super  interesting  people  ,  and  have  consistently  awesome  lectures  by  Mitch  every  week  .  ",Satisfied
"Take  this  class  !  You  get  to  listen  to  great  music  ,  go  on  a  field  trip  ,  meet  super  interesting  people  ,  and  have  consistently  awesome  lectures  by  Mitch  every  week  .  ",Satisfied
"Take  this  class  !  You  get  to  listen  to  great  music  ,  go  on  a  field  trip  ,  meet  super  interesting  people  ,  and  have  consistently  awesome  lectures  by  Mitch  every  week  .  ",Satisfied
"You  need  to  go  to  lecture  ,  he  gives  all  the  answers  there  .  Take  it  if  you  do  n't  mind  no  work  most  of  the  time  ,  then  a  lot  of  the  work  some  of  the  time  .  ",Neither Satisfied Nor Dissatisfied
"You  need  to  go  to  lecture  ,  he  gives  all  the  answers  there  .  Take  it  if  you  do  n't  mind  no  work  most  of  the  time  ,  then  a  lot  of  the  work  some  of  the  time  .  ",Satisfied
"You  need  to  go  to  lecture  ,  he  gives  all  the  answers  there  .  Take  it  if  you  do  n't  mind  no  work  most  of  the  time  ,  then  a  lot  of  the  work  some  of  the  time  .  ",Neither Satisfied Nor Dissatisfied
Really  interesting  course  !,Satisfied
Really  interesting  course  !,Satisfied
Really  interesting  course  !,Satisfied
do  not  take  this  merely  as  a  distribution  requirement  !,Dissatisfied
do  not  take  this  merely  as  a  distribution  requirement  !,Dissatisfied
do  not  take  this  merely  as  a  distribution  requirement  !,Dissatisfied
"If  you  're  interested  ,  definitely  take  the  course  !  Very  relevant  to  current  issues  and  the  material  is  up-to-date  .  A  good  amount  of  reading  ,  but  it  's  interesting  and  manageable  .  ",Satisfied
"If  you  're  interested  ,  definitely  take  the  course  !  Very  relevant  to  current  issues  and  the  material  is  up-to-date  .  A  good  amount  of  reading  ,  but  it  's  interesting  and  manageable  .  ",Satisfied
"If  you  're  interested  ,  definitely  take  the  course  !  Very  relevant  to  current  issues  and  the  material  is  up-to-date  .  A  good  amount  of  reading  ,  but  it  's  interesting  and  manageable  .  ",Satisfied
take  this  class  .,Satisfied
take  this  class  .,Satisfied
take  this  class  .,Satisfied
really  interesting  material,Satisfied
really  interesting  material,Satisfied
really  interesting  material,Satisfied
You  need  to  take  a  ___  course  before  you  graduate  .  Put  in  the  effort  and  she  will  care  about  your  individual  academic  success  .,Satisfied
You  need  to  take  a  ___  course  before  you  graduate  .  Put  in  the  effort  and  she  will  care  about  your  individual  academic  success  .,Satisfied
You  need  to  take  a  ___  course  before  you  graduate  .  Put  in  the  effort  and  she  will  care  about  your  individual  academic  success  .,Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Satisfied
Reasonably  easy  intro  course  .  Good  as  a  general  interest  course  .,Neither Satisfied Nor Dissatisfied
Reasonably  easy  intro  course  .  Good  as  a  general  interest  course  .,Neither Satisfied Nor Dissatisfied
Reasonably  easy  intro  course  .  Good  as  a  general  interest  course  .,Neither Satisfied Nor Dissatisfied
"If  you  're  interested  in  ethics  ,  take  this  class  !  It  's  really  great  .  Just  make  sure  you  keep  up  and  do  n't  procrastinate  on  readings/studying/writing  .  ",Satisfied
"If  you  're  interested  in  ethics  ,  take  this  class  !  It  's  really  great  .  Just  make  sure  you  keep  up  and  do  n't  procrastinate  on  readings/studying/writing  .  ",Satisfied
"If  you  're  interested  in  ethics  ,  take  this  class  !  It  's  really  great  .  Just  make  sure  you  keep  up  and  do  n't  procrastinate  on  readings/studying/writing  .  ",Satisfied
TAKE  THIS  CLASS  .,Satisfied
TAKE  THIS  CLASS  .,Satisfied
TAKE  THIS  CLASS  .,Satisfied
"Do  readings  ,  try  to  take  advantage  of  office  hours  ,  the  basic  stuff  ",Neither Satisfied Nor Dissatisfied
"Do  readings  ,  try  to  take  advantage  of  office  hours  ,  the  basic  stuff  ",Neither Satisfied Nor Dissatisfied
"Do  readings  ,  try  to  take  advantage  of  office  hours  ,  the  basic  stuff  ",Neither Satisfied Nor Dissatisfied
Select  a  good  preceptor  !  And  go  the  the  lectures  --  Prof  ___  rocks  !,Satisfied
Select  a  good  preceptor  !  And  go  the  the  lectures  --  Prof  ___  rocks  !,Satisfied
Select  a  good  preceptor  !  And  go  the  the  lectures  --  Prof  ___  rocks  !,Satisfied
If  you  're  interested  in  modern  US  history  or  the  USA  in  general  this  is  a  must  take  .,Satisfied
If  you  're  interested  in  modern  US  history  or  the  USA  in  general  this  is  a  must  take  .,Satisfied
If  you  're  interested  in  modern  US  history  or  the  USA  in  general  this  is  a  must  take  .,Satisfied
"You  should  definitely  take  this  class  if  you  're  a  Christian  !  I  tended  to  separate  political  views  from  religious  ,  and  this  class  really  makes  you  examine  what  you  believe  and  why  and  if  you  should  .  Very  balanced  .  ",Satisfied
"You  should  definitely  take  this  class  if  you  're  a  Christian  !  I  tended  to  separate  political  views  from  religious  ,  and  this  class  really  makes  you  examine  what  you  believe  and  why  and  if  you  should  .  Very  balanced  .  ",Satisfied
"You  should  definitely  take  this  class  if  you  're  a  Christian  !  I  tended  to  separate  political  views  from  religious  ,  and  this  class  really  makes  you  examine  what  you  believe  and  why  and  if  you  should  .  Very  balanced  .  ",Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Satisfied
"Shop  precepts  ,  it  changes  the  entire  experience  of  the  course  .  ",Neither Satisfied Nor Dissatisfied
"Shop  precepts  ,  it  changes  the  entire  experience  of  the  course  .  ",Neither Satisfied Nor Dissatisfied
"Shop  precepts  ,  it  changes  the  entire  experience  of  the  course  .  ",Neither Satisfied Nor Dissatisfied
Do  the  reading,Neither Satisfied Nor Dissatisfied
Do  the  reading,Neither Satisfied Nor Dissatisfied
Do  the  reading,Neither Satisfied Nor Dissatisfied
"If  you  're  interested  in  the  material  ,  take  it  .  ",Satisfied
"If  you  're  interested  in  the  material  ,  take  it  .  ",Satisfied
"If  you  're  interested  in  the  material  ,  take  it  .  ",Satisfied
"You  should  take  it  ,  if  that  's  your  thing  .  Professor  Gregory  is  a  really  cool  guy  ",Satisfied
"You  should  take  it  ,  if  that  's  your  thing  .  Professor  Gregory  is  a  really  cool  guy  ",Satisfied
"You  should  take  it  ,  if  that  's  your  thing  .  Professor  Gregory  is  a  really  cool  guy  ",Satisfied
"Sit  close  to  Professor  Ryan  during  lecture  .  It  's  a  lot  of  work  to  do  well  ,  but  reasonably  light  to  ___  .  ",Neither Satisfied Nor Dissatisfied
"Sit  close  to  Professor  Ryan  during  lecture  .  It  's  a  lot  of  work  to  do  well  ,  but  reasonably  light  to  ___  .  ",Neither Satisfied Nor Dissatisfied
"Sit  close  to  Professor  Ryan  during  lecture  .  It  's  a  lot  of  work  to  do  well  ,  but  reasonably  light  to  ___  .  ",Neither Satisfied Nor Dissatisfied
You  will  be  a  better  citizen  of  the  United  States  if  you  take  this  course  .,Satisfied
You  will  be  a  better  citizen  of  the  United  States  if  you  take  this  course  .,Satisfied
You  will  be  a  better  citizen  of  the  United  States  if  you  take  this  course  .,Dissatisfied
"Do  the  reading  ,  if  you  can  !  It  's  really  interesting  .  ",Satisfied
"Do  the  reading  ,  if  you  can  !  It  's  really  interesting  .  ",Satisfied
"Do  the  reading  ,  if  you  can  !  It  's  really  interesting  .  ",Satisfied
So  interesting  !  Influenced  me  to  change  to  being  an  econ  major  .  take  it  if  you  like  logical  (  though  not  necessarily  mathematical  )  things,Satisfied
So  interesting  !  Influenced  me  to  change  to  being  an  econ  major  .  take  it  if  you  like  logical  (  though  not  necessarily  mathematical  )  things,Satisfied
So  interesting  !  Influenced  me  to  change  to  being  an  econ  major  .  take  it  if  you  like  logical  (  though  not  necessarily  mathematical  )  things,Satisfied
Take  this  class  .  Especially  if  you  like  Sociology  .,Satisfied
Take  this  class  .  Especially  if  you  like  Sociology  .,Satisfied
Take  this  class  .  Especially  if  you  like  Sociology  .,Satisfied
SO  INTERESTING  !  take  it  ...,Satisfied
SO  INTERESTING  !  take  it  ...,Satisfied
SO  INTERESTING  !  take  it  ...,Satisfied
"Take  this  class  .  I  do  n't  think  anyone  could  regret  taking  this  course  !  It  was  amazing  ,  I  learned  so  much  ,  and  it  was  the  most  fulfilling  class  I  've  taken  at  Princeton  .  ",Satisfied
"Take  this  class  .  I  do  n't  think  anyone  could  regret  taking  this  course  !  It  was  amazing  ,  I  learned  so  much  ,  and  it  was  the  most  fulfilling  class  I  've  taken  at  Princeton  .  ",Satisfied
"Take  this  class  .  I  do  n't  think  anyone  could  regret  taking  this  course  !  It  was  amazing  ,  I  learned  so  much  ,  and  it  was  the  most  fulfilling  class  I  've  taken  at  Princeton  .  ",Satisfied
"If  you  're  interested  in  the  material/literature  take  this  course  .  Also  ,  not  a  bad  choice  if  you  're  looking  to  fulfill  a  requirement  but  not  have  too  much  work  .  ",Satisfied
