Review,Answer
"Would  take  it  over  again  and  again  .  Aristotle  really  is  worth  learning  about  .  Too  bad  ,  Professor  Morison  is  n't  teaching  it  for  the  next  couple  of  years  .  ",Satisfied
"Would  take  it  over  again  and  again  .  Aristotle  really  is  worth  learning  about  .  Too  bad  ,  Professor  Morison  is  n't  teaching  it  for  the  next  couple  of  years  .  ",Satisfied
"If  you  have  any  interest  in  film  ,  take  the  class  .  ",Satisfied
"If  you  have  any  interest  in  film  ,  take  the  class  .  ",Satisfied
"If  you  have  any  interest  in  film  ,  take  the  class  .  ",Satisfied
Take  it  !  Watch  the  movies  -  do  n't  need  to  read  the  book  .,Satisfied
Take  it  !  Watch  the  movies  -  do  n't  need  to  read  the  book  .,Satisfied
Take  it  !  Watch  the  movies  -  do  n't  need  to  read  the  book  .,Satisfied
Great  return  to  childhood  for  seniors  heading  toward  graduation,Satisfied
Great  return  to  childhood  for  seniors  heading  toward  graduation,Satisfied
Great  return  to  childhood  for  seniors  heading  toward  graduation,Satisfied
"Yeah  ...  if  you  do  n't  care  about  music  ,  probably  a  bad  idea  :  )  ",Neither Satisfied Nor Dissatisfied
"Yeah  ...  if  you  do  n't  care  about  music  ,  probably  a  bad  idea  :  )  ",Neither Satisfied Nor Dissatisfied
"Yeah  ...  if  you  do  n't  care  about  music  ,  probably  a  bad  idea  :  )  ",Dissatisfied
"If  you  have  any  interest  in  Roman  Republican  history  ,  take  it  .  ",Satisfied
"If  you  have  any  interest  in  Roman  Republican  history  ,  take  it  .  ",Satisfied
"If  you  have  any  interest  in  Roman  Republican  history  ,  take  it  .  ",Satisfied
Take  it  !  Way  more  fun  than  an  ethics  class  and  you  still  get  the  EM  distribution  !,Satisfied
Take  it  !  Way  more  fun  than  an  ethics  class  and  you  still  get  the  EM  distribution  !,Satisfied
Take  it  !  Way  more  fun  than  an  ethics  class  and  you  still  get  the  EM  distribution  !,Satisfied
Yes,Satisfied
Yes,Satisfied
Yes,Satisfied
"If  you  have  any  interest  in  Shakespeare  and  Professor  Leo  is  teaching  it  ,  take  it  !  Take  anything  with  Professor  Leo  !  ",Satisfied
"If  you  have  any  interest  in  Shakespeare  and  Professor  Leo  is  teaching  it  ,  take  it  !  Take  anything  with  Professor  Leo  !  ",Satisfied
"If  you  have  any  interest  in  Shakespeare  and  Professor  Leo  is  teaching  it  ,  take  it  !  Take  anything  with  Professor  Leo  !  ",Satisfied
TAKE  IT  !  YOU  WILL  LOVE  IT  !,Satisfied
TAKE  IT  !  YOU  WILL  LOVE  IT  !,Satisfied
TAKE  IT  !  YOU  WILL  LOVE  IT  !,Satisfied
Great  to  learn  more  about  cinematic  techniques  that  will  help  you  appreciate  some  really  great  movies  .,Satisfied
Great  to  learn  more  about  cinematic  techniques  that  will  help  you  appreciate  some  really  great  movies  .,Satisfied
Great  to  learn  more  about  cinematic  techniques  that  will  help  you  appreciate  some  really  great  movies  .,Satisfied
yes,Satisfied
yes,Satisfied
yes,Satisfied
If  you  have  interest  in  any  music  from  this  time  period  you  should  take  this  course  .,Satisfied
If  you  have  interest  in  any  music  from  this  time  period  you  should  take  this  course  .,Satisfied
If  you  have  interest  in  any  music  from  this  time  period  you  should  take  this  course  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Neither Satisfied Nor Dissatisfied
"If  you  have  n't  seen  the  movies  and  want  to  force  yourself  to  ,  do  it  ,  but  do  n't  expect  a  fascinating  investigation  into  American  cinema  .  ",Neither Satisfied Nor Dissatisfied
"If  you  have  n't  seen  the  movies  and  want  to  force  yourself  to  ,  do  it  ,  but  do  n't  expect  a  fascinating  investigation  into  American  cinema  .  ",Dissatisfied
"If  you  have  n't  seen  the  movies  and  want  to  force  yourself  to  ,  do  it  ,  but  do  n't  expect  a  fascinating  investigation  into  American  cinema  .  ",Dissatisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
"YES  ,  get  ___  as  your  preceptor  ",Satisfied
"YES  ,  get  ___  as  your  preceptor  ",Satisfied
"YES  ,  get  ___  as  your  preceptor  ",Neither Satisfied Nor Dissatisfied
"If  you  have  the  time  available  to  dedicate  to  War  and  Peace  and  you  have  even  the  slightest  interest  in  Tolstoy  or  Russian  literature  ,  take  it  .  ",Satisfied
"If  you  have  the  time  available  to  dedicate  to  War  and  Peace  and  you  have  even  the  slightest  interest  in  Tolstoy  or  Russian  literature  ,  take  it  .  ",Neither Satisfied Nor Dissatisfied
"If  you  have  the  time  available  to  dedicate  to  War  and  Peace  and  you  have  even  the  slightest  interest  in  Tolstoy  or  Russian  literature  ,  take  it  .  ",Satisfied
TAKE  IT  .,Satisfied
TAKE  IT  .,Satisfied
TAKE  IT  .,Satisfied
"Yes  ,  I  would  tell  others  to  take  the  class  .  ",Satisfied
"Yes  ,  I  would  tell  others  to  take  the  class  .  ",Satisfied
"Yes  ,  I  would  tell  others  to  take  the  class  .  ",Satisfied
"If  you  know  a  lot  about  philosophy  and  art  ,  you  will  love  it  !  If  not  ,  you  will  be  lost  and  confused  .  ",Neither Satisfied Nor Dissatisfied
"If  you  know  a  lot  about  philosophy  and  art  ,  you  will  love  it  !  If  not  ,  you  will  be  lost  and  confused  .  ",Neither Satisfied Nor Dissatisfied
"If  you  know  a  lot  about  philosophy  and  art  ,  you  will  love  it  !  If  not  ,  you  will  be  lost  and  confused  .  ",Neither Satisfied Nor Dissatisfied
Take  it  .,Satisfied
Take  it  .,Neither Satisfied Nor Dissatisfied
Take  it  .,Satisfied
YES  !,Satisfied
YES  !,Satisfied
YES  !,Satisfied
"If  you  like  19th  century  fiction  ,  there  is  no  better  professor  than  Jeff  .  ",Satisfied
"If  you  like  19th  century  fiction  ,  there  is  no  better  professor  than  Jeff  .  ",Satisfied
"If  you  like  19th  century  fiction  ,  there  is  no  better  professor  than  Jeff  .  ",Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
You  definitely  learn  a  lot  .  Daniel  is  fun  but  has  particular  likes/dislikes  .,Satisfied
You  definitely  learn  a  lot  .  Daniel  is  fun  but  has  particular  likes/dislikes  .,Satisfied
You  definitely  learn  a  lot  .  Daniel  is  fun  but  has  particular  likes/dislikes  .,Satisfied
"If  you  like  art  history  and  know  about  art  ,  definitely  take  it  .  But  i  think  the  grading  is  too  hard  for  a  non  art  history  student  .  ",Satisfied
"If  you  like  art  history  and  know  about  art  ,  definitely  take  it  .  But  i  think  the  grading  is  too  hard  for  a  non  art  history  student  .  ",Satisfied
"If  you  like  art  history  and  know  about  art  ,  definitely  take  it  .  But  i  think  the  grading  is  too  hard  for  a  non  art  history  student  .  ",Neither Satisfied Nor Dissatisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
"If  you  like  studying  literature  ,  got  ta  take  it  .  ",Satisfied
"If  you  like  studying  literature  ,  got  ta  take  it  .  ",Satisfied
"If  you  like  studying  literature  ,  got  ta  take  it  .  ",Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
"If  you  love  the  material  ,  you  will  still  like  this  class  despite  its  uninspiring  delivery  of  information  and  the  fact  that  it  assigns  overly  pedantic/time  consuming  readings  .  ",Satisfied
"If  you  love  the  material  ,  you  will  still  like  this  class  despite  its  uninspiring  delivery  of  information  and  the  fact  that  it  assigns  overly  pedantic/time  consuming  readings  .  ",Neither Satisfied Nor Dissatisfied
"If  you  love  the  material  ,  you  will  still  like  this  class  despite  its  uninspiring  delivery  of  information  and  the  fact  that  it  assigns  overly  pedantic/time  consuming  readings  .  ",Dissatisfied
"You  do  n't  need  to  be  experienced  or  very  good  at  drawing  ,  but  you  have  to  be  very  eager  to  draw  .  ",Neither Satisfied Nor Dissatisfied
"You  do  n't  need  to  be  experienced  or  very  good  at  drawing  ,  but  you  have  to  be  very  eager  to  draw  .  ",Neither Satisfied Nor Dissatisfied
"You  do  n't  need  to  be  experienced  or  very  good  at  drawing  ,  but  you  have  to  be  very  eager  to  draw  .  ",Satisfied
"Take  it  .  All  of  the  movies  are  influential  to  American  cinema  today  .  Plus  ,  Professor  Fuss  offers  hilarious  analyses  about  the  films  .  ",Satisfied
"Take  it  .  All  of  the  movies  are  influential  to  American  cinema  today  .  Plus  ,  Professor  Fuss  offers  hilarious  analyses  about  the  films  .  ",Satisfied
"Take  it  .  All  of  the  movies  are  influential  to  American  cinema  today  .  Plus  ,  Professor  Fuss  offers  hilarious  analyses  about  the  films  .  ",Satisfied
"If  you  take  it  ,  make  sure  you  have  a  good  preceptor  ,  I  have  heard  some  horror  stories  .  ",Neither Satisfied Nor Dissatisfied
"If  you  take  it  ,  make  sure  you  have  a  good  preceptor  ,  I  have  heard  some  horror  stories  .  ",Neither Satisfied Nor Dissatisfied
"If  you  take  it  ,  make  sure  you  have  a  good  preceptor  ,  I  have  heard  some  horror  stories  .  ",Neither Satisfied Nor Dissatisfied
Take  it  .  Both  David  Russell  and  Diana  Fuss  are  amazing  and  this  course  is  one  of  the  best  and  most  rewarding  courses  that  I  have  ever  had  .,Satisfied
Take  it  .  Both  David  Russell  and  Diana  Fuss  are  amazing  and  this  course  is  one  of  the  best  and  most  rewarding  courses  that  I  have  ever  had  .,Satisfied
Take  it  .  Both  David  Russell  and  Diana  Fuss  are  amazing  and  this  course  is  one  of  the  best  and  most  rewarding  courses  that  I  have  ever  had  .,Satisfied
"You  have  absolutely  no  reason  not  to  take  this  course  .  Whether  you  are  a  die-hard  engineer  or  Hamlet  loving  English  major  ,  you  will  have  fun  and  learn  a  lot  from  this  course  .  ",Satisfied
"You  have  absolutely  no  reason  not  to  take  this  course  .  Whether  you  are  a  die-hard  engineer  or  Hamlet  loving  English  major  ,  you  will  have  fun  and  learn  a  lot  from  this  course  .  ",Satisfied
"You  have  absolutely  no  reason  not  to  take  this  course  .  Whether  you  are  a  die-hard  engineer  or  Hamlet  loving  English  major  ,  you  will  have  fun  and  learn  a  lot  from  this  course  .  ",Satisfied
"If  you  take  this  ,  focus  your  energies  on  the  moral  outlooks  of  the  classical  authors  .  That  is  much  more  valuable  than  the  textbook  .  ",Neither Satisfied Nor Dissatisfied
"If  you  take  this  ,  focus  your  energies  on  the  moral  outlooks  of  the  classical  authors  .  That  is  much  more  valuable  than  the  textbook  .  ",Neither Satisfied Nor Dissatisfied
"If  you  take  this  ,  focus  your  energies  on  the  moral  outlooks  of  the  classical  authors  .  That  is  much  more  valuable  than  the  textbook  .  ",Neither Satisfied Nor Dissatisfied
You  must  take  this  course  before  you  graduate  .  Great  readings  and  a  great  class  overall  .,Satisfied
You  must  take  this  course  before  you  graduate  .  Great  readings  and  a  great  class  overall  .,Satisfied
You  must  take  this  course  before  you  graduate  .  Great  readings  and  a  great  class  overall  .,Satisfied
You  should  consider  reading  the  novels  before  the  start  of  the  semester  (  if  you  have  not  read  them  before  )  .,Neither Satisfied Nor Dissatisfied
You  should  consider  reading  the  novels  before  the  start  of  the  semester  (  if  you  have  not  read  them  before  )  .,Neither Satisfied Nor Dissatisfied
You  should  consider  reading  the  novels  before  the  start  of  the  semester  (  if  you  have  not  read  them  before  )  .,Neither Satisfied Nor Dissatisfied
"If  you  want  an  excellent  introduction  to  drawing  ,  I  strongly  recommend  this  course  .  ",Satisfied
"If  you  want  an  excellent  introduction  to  drawing  ,  I  strongly  recommend  this  course  .  ",Satisfied
"If  you  want  an  excellent  introduction  to  drawing  ,  I  strongly  recommend  this  course  .  ",Satisfied
"If  you  want  to  get  the  most  out  of  this  course  ,  put  time  into  the  readings  and  the  writing  assignments-  you  can  really  improve  your  language  skills  if  you  do  this  .  ",Satisfied
"If  you  want  to  get  the  most  out  of  this  course  ,  put  time  into  the  readings  and  the  writing  assignments-  you  can  really  improve  your  language  skills  if  you  do  this  .  ",Satisfied
"If  you  want  to  get  the  most  out  of  this  course  ,  put  time  into  the  readings  and  the  writing  assignments-  you  can  really  improve  your  language  skills  if  you  do  this  .  ",Neither Satisfied Nor Dissatisfied
TAKE  IT  .  But  be  prepared  to  do  a  considerable  amount  of  reading  .  Do  n't  treat  this  as  an  easy  A  !,Neither Satisfied Nor Dissatisfied
TAKE  IT  .  But  be  prepared  to  do  a  considerable  amount  of  reading  .  Do  n't  treat  this  as  an  easy  A  !,Satisfied
TAKE  IT  .  But  be  prepared  to  do  a  considerable  amount  of  reading  .  Do  n't  treat  this  as  an  easy  A  !,Satisfied
You  should  definitely  take  it  !  I  even  look  forward  to  going  to  lecture  .,Satisfied
You  should  definitely  take  it  !  I  even  look  forward  to  going  to  lecture  .,Satisfied
You  should  definitely  take  it  !  I  even  look  forward  to  going  to  lecture  .,Satisfied
"If  you  want  to  learn  about  Nietzsche  ,  this  is  clearly  the  way  to  go  .  It  's  a  fine  philosophy  class  ,  with  a  good  intersection  between  ethics  and  metaphysics  .  ",Satisfied
"If  you  want  to  learn  about  Nietzsche  ,  this  is  clearly  the  way  to  go  .  It  's  a  fine  philosophy  class  ,  with  a  good  intersection  between  ethics  and  metaphysics  .  ",Satisfied
"If  you  want  to  learn  about  Nietzsche  ,  this  is  clearly  the  way  to  go  .  It  's  a  fine  philosophy  class  ,  with  a  good  intersection  between  ethics  and  metaphysics  .  ",Satisfied
You  should  really  have  some  background  of  music  theory  to  really  enjoy  this  class  .,Neither Satisfied Nor Dissatisfied
You  should  really  have  some  background  of  music  theory  to  really  enjoy  this  class  .,Neither Satisfied Nor Dissatisfied
You  should  really  have  some  background  of  music  theory  to  really  enjoy  this  class  .,Neither Satisfied Nor Dissatisfied
"take  it  .  even  if  you  ___  it  ,  take  it  .  ",Satisfied
"take  it  .  even  if  you  ___  it  ,  take  it  .  ",Satisfied
"take  it  .  even  if  you  ___  it  ,  take  it  .  ",Satisfied
"If  you  watch  the  movies  ,  you  will  be  fine  .  ",Satisfied
"If  you  watch  the  movies  ,  you  will  be  fine  .  ",Satisfied
"If  you  watch  the  movies  ,  you  will  be  fine  .  ",Neither Satisfied Nor Dissatisfied
You  will  get  as  much  out  of  this  course  as  you  put  into  it  .,Satisfied
You  will  get  as  much  out  of  this  course  as  you  put  into  it  .,Neither Satisfied Nor Dissatisfied
You  will  get  as  much  out  of  this  course  as  you  put  into  it  .,Satisfied
"If  you  would  like  to  better  understand  movies  ,  you  should  take  it  .  ",Satisfied
"If  you  would  like  to  better  understand  movies  ,  you  should  take  it  .  ",Satisfied
"If  you  would  like  to  better  understand  movies  ,  you  should  take  it  .  ",Satisfied
"take  it  .  If  you  're  someone  who  does  not  enjoy  english  classes  ,  there  really  is  n't  a  better  way  to  get  your  LA  requirement  out  of  the  way  .  ",Satisfied
"take  it  .  If  you  're  someone  who  does  not  enjoy  english  classes  ,  there  really  is  n't  a  better  way  to  get  your  LA  requirement  out  of  the  way  .  ",Satisfied
"take  it  .  If  you  're  someone  who  does  not  enjoy  english  classes  ,  there  really  is  n't  a  better  way  to  get  your  LA  requirement  out  of  the  way  .  ",Satisfied
You  wont  '  regret  it  .,Satisfied
You  wont  '  regret  it  .,Satisfied
You  wont  '  regret  it  .,Satisfied
incredibly  interesting  course  .  opens  your  eyes  to  things  which  you  would  never  notice  in  some  classic  movies  .,Satisfied
incredibly  interesting  course  .  opens  your  eyes  to  things  which  you  would  never  notice  in  some  classic  movies  .,Satisfied
incredibly  interesting  course  .  opens  your  eyes  to  things  which  you  would  never  notice  in  some  classic  movies  .,Satisfied
"Take  it  .  It  's  a  good  course  ,  and  you  'll  develop  fluency  .  It  's  also  not  too  hard  or  time-consuming  ,  but  it  forces  you  to  keep  practicing  your  Spanish  .  ",Satisfied
"Take  it  .  It  's  a  good  course  ,  and  you  'll  develop  fluency  .  It  's  also  not  too  hard  or  time-consuming  ,  but  it  forces  you  to  keep  practicing  your  Spanish  .  ",Satisfied
"Take  it  .  It  's  a  good  course  ,  and  you  'll  develop  fluency  .  It  's  also  not  too  hard  or  time-consuming  ,  but  it  forces  you  to  keep  practicing  your  Spanish  .  ",Satisfied
"You  would  probably  take  it  ,  why  not  !  ",Satisfied
"You  would  probably  take  it  ,  why  not  !  ",Neither Satisfied Nor Dissatisfied
"You  would  probably  take  it  ,  why  not  !  ",Satisfied
"Take  it  .  It  's  a  good  LA  elective  ,  and  if  you  are  a  music  major  ,  it  's  a  no-brainer  .  ",Satisfied
"Take  it  .  It  's  a  good  LA  elective  ,  and  if  you  are  a  music  major  ,  it  's  a  no-brainer  .  ",Satisfied
"Take  it  .  It  's  a  good  LA  elective  ,  and  if  you  are  a  music  major  ,  it  's  a  no-brainer  .  ",Satisfied
Interesting  class,Satisfied
Interesting  class,Satisfied
Interesting  class,Satisfied
Interesting  class  but  could  move  slower  and  cover  less  material  to  allow  for  more  analysis  .,Neither Satisfied Nor Dissatisfied
Interesting  class  but  could  move  slower  and  cover  less  material  to  allow  for  more  analysis  .,Neither Satisfied Nor Dissatisfied
Interesting  class  but  could  move  slower  and  cover  less  material  to  allow  for  more  analysis  .,Satisfied
"Take  it  .  It  's  a  great  course  for  anyone  looking  to  learn  anything  about  literature  ,  American  culture  ,  or  the  study  of  English  in  general  .  Take  it  to  experience  Gleason  's  lectures  .  ",Satisfied
"Take  it  .  It  's  a  great  course  for  anyone  looking  to  learn  anything  about  literature  ,  American  culture  ,  or  the  study  of  English  in  general  .  Take  it  to  experience  Gleason  's  lectures  .  ",Satisfied
"Take  it  .  It  's  a  great  course  for  anyone  looking  to  learn  anything  about  literature  ,  American  culture  ,  or  the  study  of  English  in  general  .  Take  it  to  experience  Gleason  's  lectures  .  ",Satisfied
Interesting  class  but  not  easy  .,Satisfied
Interesting  class  but  not  easy  .,Neither Satisfied Nor Dissatisfied
Interesting  class  but  not  easy  .,Neither Satisfied Nor Dissatisfied
Take  it  .  It  's  a  lot  of  fun  .,Satisfied
Take  it  .  It  's  a  lot  of  fun  .,Satisfied
Take  it  .  It  's  a  lot  of  fun  .,Satisfied
Take  it  .  It  's  fun  and  you  do  n't  have  to  be  amazing  at  art  .,Satisfied
Take  it  .  It  's  fun  and  you  do  n't  have  to  be  amazing  at  art  .,Satisfied
Take  it  .  It  's  fun  and  you  do  n't  have  to  be  amazing  at  art  .,Satisfied
Interesting  class  to  take  as  an  introduction  to  classics  .,Satisfied
Interesting  class  to  take  as  an  introduction  to  classics  .,Satisfied
Interesting  class  to  take  as  an  introduction  to  classics  .,Satisfied
Interesting  EM  course,Satisfied
Interesting  EM  course,Satisfied
Interesting  EM  course,Satisfied
Take  it  .  Its  interesting  if  you  like  movies  and  I  found  the  grading  fair  and  there  were  only  a  few  assignments  .,Satisfied
Take  it  .  Its  interesting  if  you  like  movies  and  I  found  the  grading  fair  and  there  were  only  a  few  assignments  .,Satisfied
Take  it  .  Its  interesting  if  you  like  movies  and  I  found  the  grading  fair  and  there  were  only  a  few  assignments  .,Satisfied
Take  it  .  Its  relatively  easy  and  actually  fun  too  .,Satisfied
Take  it  .  Its  relatively  easy  and  actually  fun  too  .,Satisfied
Take  it  .  Its  relatively  easy  and  actually  fun  too  .,Satisfied
"Interesting  material  ,  but  it  's  a  good  thing  I  ___  this  class  ...  ",Neither Satisfied Nor Dissatisfied
"Interesting  material  ,  but  it  's  a  good  thing  I  ___  this  class  ...  ",Satisfied
"Interesting  material  ,  but  it  's  a  good  thing  I  ___  this  class  ...  ",Satisfied
Interesting  material  and  good  lectures  but  a  little  too  much  work  to  justify  taking  it  just  for  fun  .,Neither Satisfied Nor Dissatisfied
Interesting  material  and  good  lectures  but  a  little  too  much  work  to  justify  taking  it  just  for  fun  .,Satisfied
Interesting  material  and  good  lectures  but  a  little  too  much  work  to  justify  taking  it  just  for  fun  .,Neither Satisfied Nor Dissatisfied
Take  it  .  Just  do  it  .,Satisfied
Take  it  .  Just  do  it  .,Satisfied
Take  it  .  Just  do  it  .,Satisfied
"intriguing  course  ,  not  too  much  work  .  ",Satisfied
"intriguing  course  ,  not  too  much  work  .  ",Satisfied
"intriguing  course  ,  not  too  much  work  .  ",Satisfied
Take  it  .  Lectures  are  interesting  .,Satisfied
Take  it  .  Lectures  are  interesting  .,Satisfied
Take  it  .  Lectures  are  interesting  .,Satisfied
TAKE  IT  .  material  's  interesting  and  it  's  a  great  ___  to  take  .,Satisfied
TAKE  IT  .  material  's  interesting  and  it  's  a  great  ___  to  take  .,Satisfied
TAKE  IT  .  material  's  interesting  and  it  's  a  great  ___  to  take  .,Satisfied
"It  's  a  fun  class  ,  take  it  ,  but  realize  the  grading  may  be  unfair  .  ",Dissatisfied
"It  's  a  fun  class  ,  take  it  ,  but  realize  the  grading  may  be  unfair  .  ",Satisfied
"It  's  a  fun  class  ,  take  it  ,  but  realize  the  grading  may  be  unfair  .  ",Satisfied
It  's  a  fun  class  to  ___  !  The  books  are  almost  all  really  great  --  both  fun  to  read  and  interesting  to  analyze  .,Satisfied
It  's  a  fun  class  to  ___  !  The  books  are  almost  all  really  great  --  both  fun  to  read  and  interesting  to  analyze  .,Satisfied
It  's  a  fun  class  to  ___  !  The  books  are  almost  all  really  great  --  both  fun  to  read  and  interesting  to  analyze  .,Satisfied
Take  it  .  Morison  is  great  .  So  is  Aristotle  .,Satisfied
Take  it  .  Morison  is  great  .  So  is  Aristotle  .,Satisfied
Take  it  .  Morison  is  great  .  So  is  Aristotle  .,Satisfied
"It  's  a  good  class  if  you  are  interested  in  the  material  already  .  If  not  ,  probably  not  the  best  choice  .  ",Neither Satisfied Nor Dissatisfied
"It  's  a  good  class  if  you  are  interested  in  the  material  already  .  If  not  ,  probably  not  the  best  choice  .  ",Satisfied
"It  's  a  good  class  if  you  are  interested  in  the  material  already  .  If  not  ,  probably  not  the  best  choice  .  ",Satisfied
Take  it  .  My  favourite  non-departmental  at  Princeton  .,Satisfied
Take  it  .  My  favourite  non-departmental  at  Princeton  .,Satisfied
Take  it  .  My  favourite  non-departmental  at  Princeton  .,Satisfied
It  's  a  great  ___  .  It  's  a  fun  class  but  good  grades  are  not  easy  .,Satisfied
It  's  a  great  ___  .  It  's  a  fun  class  but  good  grades  are  not  easy  .,Satisfied
It  's  a  great  ___  .  It  's  a  fun  class  but  good  grades  are  not  easy  .,Satisfied
Take  it  .  NO  questions  asked  .,Satisfied
Take  it  .  NO  questions  asked  .,Satisfied
Take  it  .  NO  questions  asked  .,Satisfied
Take  it  .  Or  Kiddie  Lit  .  Anything  with  Gleason  !  !  !,Satisfied
Take  it  .  Or  Kiddie  Lit  .  Anything  with  Gleason  !  !  !,Neither Satisfied Nor Dissatisfied
Take  it  .  Or  Kiddie  Lit  .  Anything  with  Gleason  !  !  !,Satisfied
Take  it  .  Read  as  much  as  you  can  .  Try  to  get  Professor  ___  as  your  preceptor  .,Satisfied
Take  it  .  Read  as  much  as  you  can  .  Try  to  get  Professor  ___  as  your  preceptor  .,Satisfied
Take  it  .  Read  as  much  as  you  can  .  Try  to  get  Professor  ___  as  your  preceptor  .,Satisfied
Take  it  .  Seriously  .  One  of  the  best  classes  I  've  taken  here  .,Satisfied
Take  it  .  Seriously  .  One  of  the  best  classes  I  've  taken  here  .,Satisfied
Take  it  .  Seriously  .  One  of  the  best  classes  I  've  taken  here  .,Satisfied
It  's  a  great  course  !,Satisfied
It  's  a  great  course  !,Satisfied
It  's  a  great  course  !,Satisfied
take  it  .  the  movies  are  all  great  films  .,Satisfied
take  it  .  the  movies  are  all  great  films  .,Satisfied
take  it  .  the  movies  are  all  great  films  .,Satisfied
"It  's  a  great  course  with  a  one  of  a  kind  professor  ,  what  's  not  to  like  ?  ",Satisfied
"It  's  a  great  course  with  a  one  of  a  kind  professor  ,  what  's  not  to  like  ?  ",Satisfied
"It  's  a  great  course  with  a  one  of  a  kind  professor  ,  what  's  not  to  like  ?  ",Satisfied
"It  's  a  lot  of  reading  ,  so  you  have  to  want  to  read  a  lot  .  If  you  want  to  read  Tolstoy  ,  this  course  will  definitely  help  you  understand  it  .  ",Neither Satisfied Nor Dissatisfied
"It  's  a  lot  of  reading  ,  so  you  have  to  want  to  read  a  lot  .  If  you  want  to  read  Tolstoy  ,  this  course  will  definitely  help  you  understand  it  .  ",Dissatisfied
"It  's  a  lot  of  reading  ,  so  you  have  to  want  to  read  a  lot  .  If  you  want  to  read  Tolstoy  ,  this  course  will  definitely  help  you  understand  it  .  ",Satisfied
"It  's  a  lot  of  work  ,  but  take  it  if  you  have  an  interest  in  the  material  .  ",Satisfied
"It  's  a  lot  of  work  ,  but  take  it  if  you  have  an  interest  in  the  material  .  ",Satisfied
"It  's  a  lot  of  work  ,  but  take  it  if  you  have  an  interest  in  the  material  .  ",Satisfied
Take  it  .  Why  not  right  ?,Satisfied
Take  it  .  Why  not  right  ?,Satisfied
Take  it  .  Why  not  right  ?,Satisfied
"It  's  a  solid  philosophy  course  ,  not  earth-shattering  .  If  that  sounds  good  to  you  ,  take  it  .  ",Neither Satisfied Nor Dissatisfied
"It  's  a  solid  philosophy  course  ,  not  earth-shattering  .  If  that  sounds  good  to  you  ,  take  it  .  ",Satisfied
"It  's  a  solid  philosophy  course  ,  not  earth-shattering  .  If  that  sounds  good  to  you  ,  take  it  .  ",Satisfied
"Take  it  .  You  sign  your  life  away  to  your  reading  ,  but  it  's  worth  it  .  If  you  want  to  know  this  stuff  ,  there  is  n't  a  better  time  to  do  it  .  ",Satisfied
"Take  it  .  You  sign  your  life  away  to  your  reading  ,  but  it  's  worth  it  .  If  you  want  to  know  this  stuff  ,  there  is  n't  a  better  time  to  do  it  .  ",Satisfied
"Take  it  .  You  sign  your  life  away  to  your  reading  ,  but  it  's  worth  it  .  If  you  want  to  know  this  stuff  ,  there  is  n't  a  better  time  to  do  it  .  ",Satisfied
Take  it  and  do  the  work  !,Satisfied
Take  it  and  do  the  work  !,Satisfied
Take  it  and  do  the  work  !,Satisfied
Take  it  and  watch  movies  for  homework  !,Satisfied
Take  it  and  watch  movies  for  homework  !,Satisfied
Take  it  and  watch  movies  for  homework  !,Satisfied
"Take  it  for  an  interesting  LA  .  Do  n't  assume  it  'll  be  too  easy  though  ,  it  's  definitely  not  an  easy-A  ",Satisfied
"Take  it  for  an  interesting  LA  .  Do  n't  assume  it  'll  be  too  easy  though  ,  it  's  definitely  not  an  easy-A  ",Satisfied
"Take  it  for  an  interesting  LA  .  Do  n't  assume  it  'll  be  too  easy  though  ,  it  's  definitely  not  an  easy-A  ",Satisfied
"it  's  a  wonderful  ,  fun  class  to  take  .  ",Satisfied
"it  's  a  wonderful  ,  fun  class  to  take  .  ",Satisfied
"it  's  a  wonderful  ,  fun  class  to  take  .  ",Satisfied
"Take  it  i  you  're  willing  to  engage  with  the  texts  seriously  ,  it  's  not  worth  doing  halfheartedly  ",Satisfied
"Take  it  i  you  're  willing  to  engage  with  the  texts  seriously  ,  it  's  not  worth  doing  halfheartedly  ",Satisfied
"Take  it  i  you  're  willing  to  engage  with  the  texts  seriously  ,  it  's  not  worth  doing  halfheartedly  ",Satisfied
It  's  a  wonderful  syllabus  and  group  of  readings  .  One  of  the  greatest  classes  I  've  had  so  far  at  Princeton  .,Satisfied
It  's  a  wonderful  syllabus  and  group  of  readings  .  One  of  the  greatest  classes  I  've  had  so  far  at  Princeton  .,Satisfied
It  's  a  wonderful  syllabus  and  group  of  readings  .  One  of  the  greatest  classes  I  've  had  so  far  at  Princeton  .,Satisfied
Take  it  if  the  size  is  not  too  large  .,Satisfied
Take  it  if  the  size  is  not  too  large  .,Satisfied
Take  it  if  the  size  is  not  too  large  .,Satisfied
"It  's  about  as  fun  as  you  would  expect  it  to  be  .  So  ,  it  's  a  really  fun  class  .  ",Satisfied
"It  's  about  as  fun  as  you  would  expect  it  to  be  .  So  ,  it  's  a  really  fun  class  .  ",Satisfied
"It  's  about  as  fun  as  you  would  expect  it  to  be  .  So  ,  it  's  a  really  fun  class  .  ",Satisfied
