Review,Answer
It  's  worth  taking  -  just  make  sure  all  of  your  group  members  contribute  somewhat  equally  to  your  project  .,Satisfied
do  the  reading  .,Neither Satisfied Nor Dissatisfied
do  the  reading  .,Neither Satisfied Nor Dissatisfied
do  the  reading  .,Neither Satisfied Nor Dissatisfied
It  does  n't  matter  what  major  you  are  or  what  you  're  interested  in  .  Take  this  class  .  Go  to  lecture  -  learn  the  material  .  It  's  exceedingly  rewarding  and  so  much  fun  .,Satisfied
It  does  n't  matter  what  major  you  are  or  what  you  're  interested  in  .  Take  this  class  .  Go  to  lecture  -  learn  the  material  .  It  's  exceedingly  rewarding  and  so  much  fun  .,Satisfied
It  does  n't  matter  what  major  you  are  or  what  you  're  interested  in  .  Take  this  class  .  Go  to  lecture  -  learn  the  material  .  It  's  exceedingly  rewarding  and  so  much  fun  .,Satisfied
Yes  .,Neither Satisfied Nor Dissatisfied
Yes  .,Satisfied
Yes  .,Satisfied
It  is  a  good  course  to  fulfill  QR  -  and  generally  a  very  good  course  to  take  .,Satisfied
It  is  a  good  course  to  fulfill  QR  -  and  generally  a  very  good  course  to  take  .,Satisfied
It  is  a  good  course  to  fulfill  QR  -  and  generally  a  very  good  course  to  take  .,Satisfied
Do  the  readings  before  going  to  lecture  .  The  extra  exposure  will  be  very  helpful  for  understanding  the  material,Neither Satisfied Nor Dissatisfied
Do  the  readings  before  going  to  lecture  .  The  extra  exposure  will  be  very  helpful  for  understanding  the  material,Neither Satisfied Nor Dissatisfied
Do  the  readings  before  going  to  lecture  .  The  extra  exposure  will  be  very  helpful  for  understanding  the  material,Neither Satisfied Nor Dissatisfied
You  'll  learn  a  lot  in  this  class  -  but  it  also  requires  a  good  amount  of  work  .,Satisfied
You  'll  learn  a  lot  in  this  class  -  but  it  also  requires  a  good  amount  of  work  .,Neither Satisfied Nor Dissatisfied
You  'll  learn  a  lot  in  this  class  -  but  it  also  requires  a  good  amount  of  work  .,Neither Satisfied Nor Dissatisfied
Take  it  !  The  assignments  -  especially  the  last  -  are  interesting  and  enjoyable  even  when  frustrating,Satisfied
Take  it  !  The  assignments  -  especially  the  last  -  are  interesting  and  enjoyable  even  when  frustrating,Satisfied
Take  it  !  The  assignments  -  especially  the  last  -  are  interesting  and  enjoyable  even  when  frustrating,Satisfied
It  is  a  good  introduction  -  but  the  less  background  you  have  the  more  work  it  will  be  .,Satisfied
It  is  a  good  introduction  -  but  the  less  background  you  have  the  more  work  it  will  be  .,Satisfied
It  is  a  good  introduction  -  but  the  less  background  you  have  the  more  work  it  will  be  .,Satisfied
Do  the  readings  thoroughly  and  start  your  assignments  early  .,Neither Satisfied Nor Dissatisfied
Do  the  readings  thoroughly  and  start  your  assignments  early  .,Neither Satisfied Nor Dissatisfied
Do  the  readings  thoroughly  and  start  your  assignments  early  .,Neither Satisfied Nor Dissatisfied
Take  it  !  The  lectures  are  interesting  ;  there  is  absolutely  no  homework  involved  .  Just  have  to  spend  a  lot  of  time  for  the  take-home  research  midterm  and  final  :  ),Satisfied
Take  it  !  The  lectures  are  interesting  ;  there  is  absolutely  no  homework  involved  .  Just  have  to  spend  a  lot  of  time  for  the  take-home  research  midterm  and  final  :  ),Satisfied
Take  it  !  The  lectures  are  interesting  ;  there  is  absolutely  no  homework  involved  .  Just  have  to  spend  a  lot  of  time  for  the  take-home  research  midterm  and  final  :  ),Satisfied
It  is  a  lot  of  work  and  the  material  is  difficult  -  so  only  take  it  if  you  are  ready  to  put  in  the  time  and  work  .,Neither Satisfied Nor Dissatisfied
It  is  a  lot  of  work  and  the  material  is  difficult  -  so  only  take  it  if  you  are  ready  to  put  in  the  time  and  work  .,Dissatisfied
It  is  a  lot  of  work  and  the  material  is  difficult  -  so  only  take  it  if  you  are  ready  to  put  in  the  time  and  work  .,Neither Satisfied Nor Dissatisfied
Do  the  work  with  as  little  help  as  possible  to  maximize  your  own  understanding  .,Neither Satisfied Nor Dissatisfied
Do  the  work  with  as  little  help  as  possible  to  maximize  your  own  understanding  .,Neither Satisfied Nor Dissatisfied
Do  the  work  with  as  little  help  as  possible  to  maximize  your  own  understanding  .,Neither Satisfied Nor Dissatisfied
Take  it  !  You  'll  learn  a  lot  about  web  programming  .,Satisfied
Take  it  !  You  'll  learn  a  lot  about  web  programming  .,Satisfied
Take  it  !  You  'll  learn  a  lot  about  web  programming  .,Satisfied
It  is  a  very  enjoyable  course  if  you  have  the  time  for  the  reading  .,Satisfied
It  is  a  very  enjoyable  course  if  you  have  the  time  for  the  reading  .,Satisfied
It  is  a  very  enjoyable  course  if  you  have  the  time  for  the  reading  .,Satisfied
You  'll  need  to  spend  a  lot  of  time  looking  at  Information  Security  outside  of  lectures  to  really  enjoy  it  .,Neither Satisfied Nor Dissatisfied
You  'll  need  to  spend  a  lot  of  time  looking  at  Information  Security  outside  of  lectures  to  really  enjoy  it  .,Satisfied
You  'll  need  to  spend  a  lot  of  time  looking  at  Information  Security  outside  of  lectures  to  really  enjoy  it  .,Neither Satisfied Nor Dissatisfied
Easy  course  -  especially  if  you  are  interested  in  the  drug  discovery  process  .  Attendance  really  not  mandatory  for  all  the  lectures  .,Satisfied
Easy  course  -  especially  if  you  are  interested  in  the  drug  discovery  process  .  Attendance  really  not  mandatory  for  all  the  lectures  .,Satisfied
Easy  course  -  especially  if  you  are  interested  in  the  drug  discovery  process  .  Attendance  really  not  mandatory  for  all  the  lectures  .,Satisfied
Take  it  !  You  learn  pretty  cools  stuff  !,Satisfied
Take  it  !  You  learn  pretty  cools  stuff  !,Satisfied
Take  it  !  You  learn  pretty  cools  stuff  !,Satisfied
It  is  a  very  interesting  class,Satisfied
It  is  a  very  interesting  class,Satisfied
It  is  a  very  interesting  class,Satisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
ENJOY  !,Satisfied
ENJOY  !,Satisfied
ENJOY  !,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
It  is  great  !  The  material  is  really  interesting  -  and  ___  is  the  best  lecturer  .,Satisfied
It  is  great  !  The  material  is  really  interesting  -  and  ___  is  the  best  lecturer  .,Satisfied
It  is  great  !  The  material  is  really  interesting  -  and  ___  is  the  best  lecturer  .,Satisfied
Essentially  a  math  course  with  an  engineering  focus  .  The  material  is  very  interesting  -  but  be  prepared  to  work  if  you  have  n't  had  diff  eq/matlab  experience  .,Satisfied
Essentially  a  math  course  with  an  engineering  focus  .  The  material  is  very  interesting  -  but  be  prepared  to  work  if  you  have  n't  had  diff  eq/matlab  experience  .,Neither Satisfied Nor Dissatisfied
Essentially  a  math  course  with  an  engineering  focus  .  The  material  is  very  interesting  -  but  be  prepared  to  work  if  you  have  n't  had  diff  eq/matlab  experience  .,Neither Satisfied Nor Dissatisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
You  absolutely  DO  N'T  want  to  walk  out  of  Princeton  without  doing  COS  126  -  226  -  and  217  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Even  though  its  not  pdf  -  you  should  still  take  it  -  its  not  that  hard  if  you  are  willing  to  work  ahead  and  give  yourself  time  to  conceptualize  the  more  abstract  stuff  .,Satisfied
Even  though  its  not  pdf  -  you  should  still  take  it  -  its  not  that  hard  if  you  are  willing  to  work  ahead  and  give  yourself  time  to  conceptualize  the  more  abstract  stuff  .,Satisfied
Even  though  its  not  pdf  -  you  should  still  take  it  -  its  not  that  hard  if  you  are  willing  to  work  ahead  and  give  yourself  time  to  conceptualize  the  more  abstract  stuff  .,Satisfied
You  have  to  ``  take  ''  it  -  not  just  auditing  .,Neither Satisfied Nor Dissatisfied
You  have  to  ``  take  ''  it  -  not  just  auditing  .,Satisfied
You  have  to  ``  take  ''  it  -  not  just  auditing  .,Neither Satisfied Nor Dissatisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Everyone  should  take  this  course  .  Sorry  it  is  now  npdf  .,Satisfied
Everyone  should  take  this  course  .  Sorry  it  is  now  npdf  .,Satisfied
Everyone  should  take  this  course  .  Sorry  it  is  now  npdf  .,Satisfied
You  learn  about  the  fourier  transform  .  It  's  interesting  stuff  -  class  is  pretty  disorganized  though  .,Satisfied
You  learn  about  the  fourier  transform  .  It  's  interesting  stuff  -  class  is  pretty  disorganized  though  .,Neither Satisfied Nor Dissatisfied
You  learn  about  the  fourier  transform  .  It  's  interesting  stuff  -  class  is  pretty  disorganized  though  .,Dissatisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
Take  it  .,Satisfied
It  will  be  a  lot  of  work  -  but  definitely  worth  it  !,Neither Satisfied Nor Dissatisfied
It  will  be  a  lot  of  work  -  but  definitely  worth  it  !,Satisfied
It  will  be  a  lot  of  work  -  but  definitely  worth  it  !,Satisfied
You  owe  it  to  yourself  to  take  it  just  so  that  you  learn  the  basic  process  of  building  a  real  product  .  But  the  lectures  themselves  wo  n't  do  much  for  you  .,Dissatisfied
You  owe  it  to  yourself  to  take  it  just  so  that  you  learn  the  basic  process  of  building  a  real  product  .  But  the  lectures  themselves  wo  n't  do  much  for  you  .,Neither Satisfied Nor Dissatisfied
You  owe  it  to  yourself  to  take  it  just  so  that  you  learn  the  basic  process  of  building  a  real  product  .  But  the  lectures  themselves  wo  n't  do  much  for  you  .,Satisfied
Exams  will  always  be  longer  and  harder  than  any  of  the  practice  exams  on  the  COS  226  website  .  Be  prepared  .,Neither Satisfied Nor Dissatisfied
Exams  will  always  be  longer  and  harder  than  any  of  the  practice  exams  on  the  COS  226  website  .  Be  prepared  .,Neither Satisfied Nor Dissatisfied
Exams  will  always  be  longer  and  harder  than  any  of  the  practice  exams  on  the  COS  226  website  .  Be  prepared  .,Neither Satisfied Nor Dissatisfied
Take  it  .  A  lot  of  nonmajors  take  it  too  -  and  in-depth  understanding  of  computer  science  concepts  is  not  a  prerequisite  .,Satisfied
Take  it  .  A  lot  of  nonmajors  take  it  too  -  and  in-depth  understanding  of  computer  science  concepts  is  not  a  prerequisite  .,Satisfied
Take  it  .  A  lot  of  nonmajors  take  it  too  -  and  in-depth  understanding  of  computer  science  concepts  is  not  a  prerequisite  .,Satisfied
You  should  take  it  .,Satisfied
You  should  take  it  .,Satisfied
You  should  take  it  .,Satisfied
Excellent  class,Satisfied
Excellent  class,Satisfied
Excellent  class,Satisfied
Its  a  lot  of  work  -  but  rewarding  .,Satisfied
Its  a  lot  of  work  -  but  rewarding  .,Satisfied
Its  a  lot  of  work  -  but  rewarding  .,Satisfied
Take  it  .  Awesome  course  .  The  workload  varies  and  it  can  really  depend  on  how  much  you  want  to  put  into  it  -  but  overall  -  definitely  worth  taking  .,Satisfied
Take  it  .  Awesome  course  .  The  workload  varies  and  it  can  really  depend  on  how  much  you  want  to  put  into  it  -  but  overall  -  definitely  worth  taking  .,Satisfied
Take  it  .  Awesome  course  .  The  workload  varies  and  it  can  really  depend  on  how  much  you  want  to  put  into  it  -  but  overall  -  definitely  worth  taking  .,Satisfied
You  should  take  it  .  It  's  interesting  .,Satisfied
You  should  take  it  .  It  's  interesting  .,Satisfied
You  should  take  it  .  It  's  interesting  .,Satisfied
Take  it  .  Even  if  you  do  n't  need  it  for  anything  .  But  -  be  prepared  to  put  in  a  lot  of  time  .,Satisfied
Take  it  .  Even  if  you  do  n't  need  it  for  anything  .  But  -  be  prepared  to  put  in  a  lot  of  time  .,Satisfied
Take  it  .  Even  if  you  do  n't  need  it  for  anything  .  But  -  be  prepared  to  put  in  a  lot  of  time  .,Satisfied
Excellent  course  -  excellent  lecturer  (  although  lecturer  might  change  )  .  Very  quantitative  so  familiarity  with  basic  financial  modelling  and  stochastic  calculus  is  important  .,Satisfied
Excellent  course  -  excellent  lecturer  (  although  lecturer  might  change  )  .  Very  quantitative  so  familiarity  with  basic  financial  modelling  and  stochastic  calculus  is  important  .,Satisfied
Excellent  course  -  excellent  lecturer  (  although  lecturer  might  change  )  .  Very  quantitative  so  familiarity  with  basic  financial  modelling  and  stochastic  calculus  is  important  .,Satisfied
Just  ask  if  you  have  questions  and  really  try  hard  in  the  beginning  of  the  semester  to  understand  the  basics  .,Neither Satisfied Nor Dissatisfied
Just  ask  if  you  have  questions  and  really  try  hard  in  the  beginning  of  the  semester  to  understand  the  basics  .,Satisfied
Just  ask  if  you  have  questions  and  really  try  hard  in  the  beginning  of  the  semester  to  understand  the  basics  .,Neither Satisfied Nor Dissatisfied
You  will  learn  a  lot  through  doing  the  assignments  .,Satisfied
You  will  learn  a  lot  through  doing  the  assignments  .,Satisfied
You  will  learn  a  lot  through  doing  the  assignments  .,Satisfied
Expect  a  hard  course  and  expect  a  lot  of  self  teaching  -  especially  if  Professor  Cuff  is  the  teacher  .  Use  online  courses  at  Stanford  and  MIT  to  help  teach  you  the  material  .,Neither Satisfied Nor Dissatisfied
Expect  a  hard  course  and  expect  a  lot  of  self  teaching  -  especially  if  Professor  Cuff  is  the  teacher  .  Use  online  courses  at  Stanford  and  MIT  to  help  teach  you  the  material  .,Neither Satisfied Nor Dissatisfied
Expect  a  hard  course  and  expect  a  lot  of  self  teaching  -  especially  if  Professor  Cuff  is  the  teacher  .  Use  online  courses  at  Stanford  and  MIT  to  help  teach  you  the  material  .,Dissatisfied
Take  it  .  Gives  a  whole  new  microscopic  view  on  everything  around  us  and  why  stuff  happens  .,Satisfied
Take  it  .  Gives  a  whole  new  microscopic  view  on  everything  around  us  and  why  stuff  happens  .,Satisfied
Take  it  .  Gives  a  whole  new  microscopic  view  on  everything  around  us  and  why  stuff  happens  .,Satisfied
Expect  to  work  a  lot  on  the  homeworks  ;  however  -  no  final  exam  is  gven  (  only  8  problem  sets  -  which  will  constitute  the  final  grade  )  .,Neither Satisfied Nor Dissatisfied
Expect  to  work  a  lot  on  the  homeworks  ;  however  -  no  final  exam  is  gven  (  only  8  problem  sets  -  which  will  constitute  the  final  grade  )  .,Neither Satisfied Nor Dissatisfied
Expect  to  work  a  lot  on  the  homeworks  ;  however  -  no  final  exam  is  gven  (  only  8  problem  sets  -  which  will  constitute  the  final  grade  )  .,Neither Satisfied Nor Dissatisfied
Just  because  you  have  lots  of  coding  experience  does  n't  mean  you  'll  do  well  in  the  course  .,Satisfied
Just  because  you  have  lots  of  coding  experience  does  n't  mean  you  'll  do  well  in  the  course  .,Neither Satisfied Nor Dissatisfied
Just  because  you  have  lots  of  coding  experience  does  n't  mean  you  'll  do  well  in  the  course  .,Dissatisfied
Take  it  .  Good  way  to  fulfill  one  of  the  CS  systems  requirements  .,Satisfied
Take  it  .  Good  way  to  fulfill  one  of  the  CS  systems  requirements  .,Satisfied
Take  it  .  Good  way  to  fulfill  one  of  the  CS  systems  requirements  .,Satisfied
You  will  truly  learn  how  to  read  and  dissect  literature  in  this  course  .  It  is  a  must  for  anyone  interested  in  bacteria  or  molecular  genetics  !,Satisfied
You  will  truly  learn  how  to  read  and  dissect  literature  in  this  course  .  It  is  a  must  for  anyone  interested  in  bacteria  or  molecular  genetics  !,Satisfied
You  will  truly  learn  how  to  read  and  dissect  literature  in  this  course  .  It  is  a  must  for  anyone  interested  in  bacteria  or  molecular  genetics  !,Satisfied
Just  enjoy  !  It  's  a  fun  course  --  just  be  sure  to  understand  the  material  as  it  's  taught  .  Do  n't  leave  it  all  for  the  pre-exam-week  studying  .,Satisfied
Just  enjoy  !  It  's  a  fun  course  --  just  be  sure  to  understand  the  material  as  it  's  taught  .  Do  n't  leave  it  all  for  the  pre-exam-week  studying  .,Satisfied
Just  enjoy  !  It  's  a  fun  course  --  just  be  sure  to  understand  the  material  as  it  's  taught  .  Do  n't  leave  it  all  for  the  pre-exam-week  studying  .,Satisfied
Fantastic  class  !,Satisfied
Fantastic  class  !,Satisfied
Fantastic  class  !,Satisfied
TAKE  IT  .  It  's  fantastically  taught  and  you  learn  so  much  .  I  'm  a  humanities  major  and  it  was  probably  my  favorite  course  this  semester  .,Satisfied
TAKE  IT  .  It  's  fantastically  taught  and  you  learn  so  much  .  I  'm  a  humanities  major  and  it  was  probably  my  favorite  course  this  semester  .,Satisfied
TAKE  IT  .  It  's  fantastically  taught  and  you  learn  so  much  .  I  'm  a  humanities  major  and  it  was  probably  my  favorite  course  this  semester  .,Satisfied
Fantastic  course  .  It  's  a  privilege  to  pick  Ed  ___  's  brain  about  security  .  Balance  of  practical  and  theoretical  -  entertaining  -  Josh  Hug  is  the  best  AI  ever  .,Satisfied
Fantastic  course  .  It  's  a  privilege  to  pick  Ed  ___  's  brain  about  security  .  Balance  of  practical  and  theoretical  -  entertaining  -  Josh  Hug  is  the  best  AI  ever  .,Satisfied
Fantastic  course  .  It  's  a  privilege  to  pick  Ed  ___  's  brain  about  security  .  Balance  of  practical  and  theoretical  -  entertaining  -  Josh  Hug  is  the  best  AI  ever  .,Satisfied
Just  take  109  unless  you  're  going  to  pursue  COS  in  the  future  .,Neither Satisfied Nor Dissatisfied
Just  take  109  unless  you  're  going  to  pursue  COS  in  the  future  .,Neither Satisfied Nor Dissatisfied
Just  take  109  unless  you  're  going  to  pursue  COS  in  the  future  .,Neither Satisfied Nor Dissatisfied
Fascinating  material  -  excellent  lectures  .,Satisfied
Fascinating  material  -  excellent  lectures  .,Satisfied
Fascinating  material  -  excellent  lectures  .,Satisfied
Take  it  .  It  's  fun  -  not  hard  at  all  -  and  pretty  useful  .,Satisfied
Take  it  .  It  's  fun  -  not  hard  at  all  -  and  pretty  useful  .,Satisfied
Take  it  .  It  's  fun  -  not  hard  at  all  -  and  pretty  useful  .,Satisfied
JUST  TAKE  IT,Satisfied
JUST  TAKE  IT,Satisfied
JUST  TAKE  IT,Satisfied
Take  it  .  It  's  interesting  and  fun  .  Josh  Hug  is  fantastic  .  It  's  a  bit  more  conceptual  than  126  or  217  .,Satisfied
Take  it  .  It  's  interesting  and  fun  .  Josh  Hug  is  fantastic  .  It  's  a  bit  more  conceptual  than  126  or  217  .,Satisfied
Take  it  .  It  's  interesting  and  fun  .  Josh  Hug  is  fantastic  .  It  's  a  bit  more  conceptual  than  126  or  217  .,Satisfied
Just  take  it  already  .,Satisfied
Just  take  it  already  .,Satisfied
Just  take  it  already  .,Satisfied
TAKE  IT  .  It  's  one  of  the  most  interesting  -  best  run  classes  I  have  ever  taken  .,Satisfied
TAKE  IT  .  It  's  one  of  the  most  interesting  -  best  run  classes  I  have  ever  taken  .,Satisfied
TAKE  IT  .  It  's  one  of  the  most  interesting  -  best  run  classes  I  have  ever  taken  .,Satisfied
Keep  up  with  the  material  there  's  A  LOT  of  it,Neither Satisfied Nor Dissatisfied
Keep  up  with  the  material  there  's  A  LOT  of  it,Dissatisfied
Keep  up  with  the  material  there  's  A  LOT  of  it,Neither Satisfied Nor Dissatisfied
Take  it  .  It  's  only  taught  once  every  two  years  .,Satisfied
Take  it  .  It  's  only  taught  once  every  two  years  .,Satisfied
Take  it  .  It  's  only  taught  once  every  two  years  .,Satisfied
Keep  up  with  the  reading  .,Neither Satisfied Nor Dissatisfied
Keep  up  with  the  reading  .,Neither Satisfied Nor Dissatisfied
Keep  up  with  the  reading  .,Satisfied
keepup  and  understand  material,Neither Satisfied Nor Dissatisfied
keepup  and  understand  material,Neither Satisfied Nor Dissatisfied
keepup  and  understand  material,Neither Satisfied Nor Dissatisfied
Take  it  .  It  's  something  you  should  know  in  this  era  .,Satisfied
Take  it  .  It  's  something  you  should  know  in  this  era  .,Satisfied
Take  it  .  It  's  something  you  should  know  in  this  era  .,Satisfied
Know  the  thermo  -  because  it  wo  n't  go  away  .  Re-listen  to  the  lectures  (  I  would  recommend  twice  -  once  soon  after  class  -  and  once  before  exams  )  .,Neither Satisfied Nor Dissatisfied
Know  the  thermo  -  because  it  wo  n't  go  away  .  Re-listen  to  the  lectures  (  I  would  recommend  twice  -  once  soon  after  class  -  and  once  before  exams  )  .,Neither Satisfied Nor Dissatisfied
Know  the  thermo  -  because  it  wo  n't  go  away  .  Re-listen  to  the  lectures  (  I  would  recommend  twice  -  once  soon  after  class  -  and  once  before  exams  )  .,Satisfied
Fascinating  subject  material  presented  by  a  great  and  enthusiastic  professor  .,Satisfied
Fascinating  subject  material  presented  by  a  great  and  enthusiastic  professor  .,Satisfied
Fascinating  subject  material  presented  by  a  great  and  enthusiastic  professor  .,Satisfied
Find  a  friend  who  knows  mathematica  if  you  've  never  used  it  before  .,Neither Satisfied Nor Dissatisfied
Find  a  friend  who  knows  mathematica  if  you  've  never  used  it  before  .,Neither Satisfied Nor Dissatisfied
Find  a  friend  who  knows  mathematica  if  you  've  never  used  it  before  .,Neither Satisfied Nor Dissatisfied
Leave  a  few  days  in  advance  to  do  the  programming  assignments  .,Neither Satisfied Nor Dissatisfied
Leave  a  few  days  in  advance  to  do  the  programming  assignments  .,Neither Satisfied Nor Dissatisfied
Leave  a  few  days  in  advance  to  do  the  programming  assignments  .,Neither Satisfied Nor Dissatisfied
Find  a  group  of  friends  and  take  this  class  !  !  One  of  the  best  classes  at  Princeton  -  and  Prof.  ___  is  a  very  entertaining  lecturer  .,Satisfied
Find  a  group  of  friends  and  take  this  class  !  !  One  of  the  best  classes  at  Princeton  -  and  Prof.  ___  is  a  very  entertaining  lecturer  .,Satisfied
Find  a  group  of  friends  and  take  this  class  !  !  One  of  the  best  classes  at  Princeton  -  and  Prof.  ___  is  a  very  entertaining  lecturer  .,Satisfied
Listen  to  lecture  recordings,Neither Satisfied Nor Dissatisfied
Listen  to  lecture  recordings,Neither Satisfied Nor Dissatisfied
Listen  to  lecture  recordings,Neither Satisfied Nor Dissatisfied
Take  it  .  It  teaches  you  important  concepts  that  will  prove  to  be  useful  in  the  future  .,Satisfied
Take  it  .  It  teaches  you  important  concepts  that  will  prove  to  be  useful  in  the  future  .,Satisfied
Take  it  .  It  teaches  you  important  concepts  that  will  prove  to  be  useful  in  the  future  .,Satisfied
Find  a  group  that  you  work  well  with  and  have  fun  !,Satisfied
Find  a  group  that  you  work  well  with  and  have  fun  !,Satisfied
Find  a  group  that  you  work  well  with  and  have  fun  !,Satisfied
Find  a  study  group  at  the  beginning  of  the  semester  .,Neither Satisfied Nor Dissatisfied
Find  a  study  group  at  the  beginning  of  the  semester  .,Neither Satisfied Nor Dissatisfied
Find  a  study  group  at  the  beginning  of  the  semester  .,Neither Satisfied Nor Dissatisfied
Lot  of  time  .  Take  it  if  you  have  to  or  if  you  have  a  genuine  interest  in  computer  science  .,Satisfied
Lot  of  time  .  Take  it  if  you  have  to  or  if  you  have  a  genuine  interest  in  computer  science  .,Neither Satisfied Nor Dissatisfied
Lot  of  time  .  Take  it  if  you  have  to  or  if  you  have  a  genuine  interest  in  computer  science  .,Neither Satisfied Nor Dissatisfied
For  any  students  who  wish  to  take  this  course  I  would  recommend  wanting  to  actually  learn  about  this  material  -  doing  outside  reading  and  keeping  up  with  the  material  ahead  of  time  .,Neither Satisfied Nor Dissatisfied
For  any  students  who  wish  to  take  this  course  I  would  recommend  wanting  to  actually  learn  about  this  material  -  doing  outside  reading  and  keeping  up  with  the  material  ahead  of  time  .,Neither Satisfied Nor Dissatisfied
For  any  students  who  wish  to  take  this  course  I  would  recommend  wanting  to  actually  learn  about  this  material  -  doing  outside  reading  and  keeping  up  with  the  material  ahead  of  time  .,Neither Satisfied Nor Dissatisfied
Low  workload  and  pretty  interesting  .,Satisfied
Low  workload  and  pretty  interesting  .,Satisfied
Low  workload  and  pretty  interesting  .,Neither Satisfied Nor Dissatisfied
For  people  interested  in  COS  -  even  non-majors  -  this  is  a  really  cool  course  .  The  material  is  considerably  drier  than  126  -  but  it  's  good  to  know  and  taught  very  well  .,Satisfied
For  people  interested  in  COS  -  even  non-majors  -  this  is  a  really  cool  course  .  The  material  is  considerably  drier  than  126  -  but  it  's  good  to  know  and  taught  very  well  .,Satisfied
For  people  interested  in  COS  -  even  non-majors  -  this  is  a  really  cool  course  .  The  material  is  considerably  drier  than  126  -  but  it  's  good  to  know  and  taught  very  well  .,Neither Satisfied Nor Dissatisfied
For  the  final  -  be  sure  to  study  all  of  the  post-midterm  lectures  .,Neither Satisfied Nor Dissatisfied
For  the  final  -  be  sure  to  study  all  of  the  post-midterm  lectures  .,Neither Satisfied Nor Dissatisfied
For  the  final  -  be  sure  to  study  all  of  the  post-midterm  lectures  .,Neither Satisfied Nor Dissatisfied
For  the  student  who  is  really  curious  about  AI  but  remember  be  with  solid  math  and  logic  background  .,Neither Satisfied Nor Dissatisfied
For  the  student  who  is  really  curious  about  AI  but  remember  be  with  solid  math  and  logic  background  .,Satisfied
For  the  student  who  is  really  curious  about  AI  but  remember  be  with  solid  math  and  logic  background  .,Satisfied
Fun  -  interesting  course  .  Not  nearly  as  terrible  as  some  people  would  have  you  think  .  Also  not  exactly  ``  life-changing  ''  but  definitely  worth  taking  .,Neither Satisfied Nor Dissatisfied
Fun  -  interesting  course  .  Not  nearly  as  terrible  as  some  people  would  have  you  think  .  Also  not  exactly  ``  life-changing  ''  but  definitely  worth  taking  .,Satisfied
Fun  -  interesting  course  .  Not  nearly  as  terrible  as  some  people  would  have  you  think  .  Also  not  exactly  ``  life-changing  ''  but  definitely  worth  taking  .,Satisfied
Fun  course  -  requires  some  ``  mental  gymnastics  ''  and  good  intuition  .,Satisfied
Fun  course  -  requires  some  ``  mental  gymnastics  ''  and  good  intuition  .,Satisfied
Fun  course  -  requires  some  ``  mental  gymnastics  ''  and  good  intuition  .,Satisfied
Take  it  .  Just  stay  on  top  of  your  work  and  reading  -  and  you  'll  love  the  class  .,Satisfied
Take  it  .  Just  stay  on  top  of  your  work  and  reading  -  and  you  'll  love  the  class  .,Satisfied
Take  it  .  Just  stay  on  top  of  your  work  and  reading  -  and  you  'll  love  the  class  .,Satisfied
Get  ___  .  Seriously  -  you  must  .,Satisfied
Get  ___  .  Seriously  -  you  must  .,Neither Satisfied Nor Dissatisfied
Get  ___  .  Seriously  -  you  must  .,Satisfied
Take  it  .  Might  take  a  while  to  understand  the  materials  but  it  's  worth  it  .,Satisfied
Take  it  .  Might  take  a  while  to  understand  the  materials  but  it  's  worth  it  .,Satisfied
Take  it  .  Might  take  a  while  to  understand  the  materials  but  it  's  worth  it  .,Satisfied
Make  a  good  use  of  the  discussion  board  .,Satisfied
Make  a  good  use  of  the  discussion  board  .,Neither Satisfied Nor Dissatisfied
Make  a  good  use  of  the  discussion  board  .,Satisfied
Get  a  good  group  together  early  on,Neither Satisfied Nor Dissatisfied
Get  a  good  group  together  early  on,Neither Satisfied Nor Dissatisfied
Get  a  good  group  together  early  on,Neither Satisfied Nor Dissatisfied
Take  it  .  Programming  assignments  take  a  bit  of  time  .  You  learn  some  cool  stuff  like  assembly  language  though  .  Well  taught  and  guided  class  .,Satisfied
Take  it  .  Programming  assignments  take  a  bit  of  time  .  You  learn  some  cool  stuff  like  assembly  language  though  .  Well  taught  and  guided  class  .,Satisfied
Take  it  .  Programming  assignments  take  a  bit  of  time  .  You  learn  some  cool  stuff  like  assembly  language  though  .  Well  taught  and  guided  class  .,Satisfied
Take  it  .  Take  the  course  .,Satisfied
Take  it  .  Take  the  course  .,Satisfied
Take  it  .  Take  the  course  .,Satisfied
Make  sure  that  you  understand  how  to  do  the  problems  fully  .  If  you  do  n't  understand  each  step  -  you  probably  wo  n't  do  very  well  on  the  tests  .  I  speak  from  experience  .,Neither Satisfied Nor Dissatisfied
